Nome,Matrícula,Ranking,Curso
Julia,319820,90,Administracao
Maria,321535,90,Computacao
Lucas,329758,90,Fisica
Julia,337387,90,Quimica
Marcia,339249,90,Administracao
Rodrigo,344025,90,Engenharia
Marcos,346474,90,Computacao
Luis,347799,90,Direito
Lara,353578,90,Medicina
Celia,357080,90,Direito
Luisa,363968,90,Computacao
Maria,370502,90,Engenharia
Lucia,386057,90,Engenharia
Lucas,388973,90,Computacao
Joao,400663,90,Administracao
Flora,409795,90,Medicina
Flora,413563,90,Matematica
Pedro,414623,90,Administracao
Celia,444779,90,Administracao
Clara,458267,90,Direito
Flora,465708,90,Medicina
Joao,472644,90,Odontologia
Marcos,509156,90,Letras
Lucia,527580,90,Administracao
Marcia,532972,90,Engenharia
Lara,539752,90,Administracao
Clara,542949,90,Quimica
Pedro,544479,90,Administracao
Maria,551453,90,Medicina
Lucia,562505,90,Computacao
Ana,567615,90,Direito
Lara,570164,90,Quimica
Amanda,579987,90,Medicina
Lucas,583719,90,Quimica
Lucia,595940,90,Computacao
Jose,599096,90,Medicina
Joao,610664,90,Quimica
Luis,628947,90,Engenharia
Pedro,633538,90,Quimica
Clara,634781,90,Computacao
Celia,641553,90,Direito
Ana,657409,90,Letras
Luisa,663014,90,Administracao
Amanda,663956,90,Computacao
Tiago,667075,90,Medicina
Lara,687254,90,Engenharia
Celia,695181,90,Engenharia
Amanda,700148,90,Matematica
Julia,703570,90,Odontologia
Zeca,705704,90,Fisica
Marcia,722668,90,Odontologia
Lucia,725231,90,Letras
Jose,726508,90,Medicina
Luis,740741,90,Medicina
Ana,743205,90,Quimica
Lara,745555,90,Matematica
Celia,753407,90,Fisica
Clara,757825,90,Letras
Clara,761754,90,Fisica
Jose,762706,90,Odontologia
Zeca,765410,90,Odontologia
Clara,767058,90,Engenharia
Luisa,768699,90,Engenharia
Pedro,775507,90,Quimica
Ana,777442,90,Odontologia
Zeca,779155,90,Computacao
Marcia,780421,90,Direito
Jose,782913,90,Computacao
Rodrigo,789968,90,Fisica
Luisa,801768,90,Engenharia
Lucas,805974,90,Odontologia
Maria,823755,90,Engenharia
Julia,825003,90,Letras
Amanda,825743,90,Matematica
Rodrigo,825796,90,Matematica
Amanda,830378,90,Letras
Maria,840550,90,Administracao
Marcos,843416,90,Matematica
Maria,856471,90,Direito
Lucia,869206,90,Odontologia
Celia,874457,90,Engenharia
Amanda,875063,90,Letras
Lara,877494,90,Medicina
Luis,877526,90,Computacao
Luis,886691,90,Quimica
Lucia,894292,90,Computacao
Rodrigo,907509,90,Engenharia
Maria,912658,90,Letras
Luisa,915431,90,Odontologia
Flora,921589,90,Letras
Marcia,930048,90,Fisica
Lucas,934773,90,Computacao
Rodrigo,938519,90,Quimica
Marcos,947070,90,Quimica
Tiago,949175,90,Letras
Maria,959618,90,Quimica
Zeca,975790,90,Odontologia
Rodrigo,986177,90,Letras
Flora,998919,90,Matematica
Celia,104543,91,Letras
Tiago,111033,91,Engenharia
Amanda,111931,91,Letras
Jose,116474,91,Letras
Marcos,119157,91,Direito
Maria,122987,91,Letras
Lara,127493,91,Medicina
Flora,143207,91,Medicina
Lucia,145388,91,Administracao
Celia,150175,91,Engenharia
Lucia,154421,91,Matematica
Zeca,159326,91,Engenharia
Flora,160255,91,Engenharia
Julia,177194,91,Engenharia
Julia,179964,91,Administracao
Rodrigo,191248,91,Engenharia
Celia,196394,91,Engenharia
Luis,231880,91,Direito
Marcia,237424,91,Fisica
Marcos,261110,91,Matematica
Luis,261674,91,Quimica
Lucas,277426,91,Quimica
Lara,277679,91,Odontologia
Lucas,287070,91,Engenharia
Marcia,292581,91,Quimica
Lara,309458,91,Quimica
Marcia,314315,91,Administracao
Jose,317090,91,Computacao
Joao,323055,91,Letras
Pedro,339739,91,Engenharia
Luisa,341952,91,Medicina
Ana,343636,91,Direito
Tiago,357193,91,Direito
Zeca,363952,91,Administracao
Maria,367510,91,Engenharia
Celia,380058,91,Computacao
Pedro,386180,91,Medicina
Lucia,387339,91,Direito
Tiago,394788,91,Engenharia
Flora,409430,91,Quimica
Ana,421446,91,Quimica
Luis,421716,91,Computacao
Celia,427466,91,Engenharia
Lucia,429165,91,Matematica
Jose,438045,91,Engenharia
Rodrigo,449873,91,Matematica
Luis,450080,91,Engenharia
Clara,485344,91,Fisica
Joao,504185,91,Odontologia
Luisa,510058,91,Letras
Ana,514234,91,Engenharia
Marcia,518474,91,Administracao
Pedro,520353,91,Letras
Lucas,526693,91,Matematica
Rodrigo,529388,91,Fisica
Pedro,539510,91,Administracao
Clara,543549,91,Quimica
Ana,555075,91,Letras
Zeca,558709,91,Computacao
Amanda,563774,91,Medicina
Luisa,570994,91,Medicina
Luis,571353,91,Matematica
Rodrigo,577207,91,Direito
Lucas,584497,91,Engenharia
Marcos,590680,91,Administracao
Julia,604665,91,Direito
Amanda,626863,91,Quimica
Rodrigo,631053,91,Administracao
Flora,641517,91,Computacao
Lara,645710,91,Odontologia
Ana,646184,91,Medicina
Celia,651092,91,Matematica
Clara,665881,91,Medicina
Lucas,666038,91,Matematica
Lucia,670728,91,Administracao
Luis,675405,91,Fisica
Tiago,687262,91,Letras
Julia,689345,91,Quimica
Lucia,701878,91,Engenharia
Ana,704050,91,Quimica
Rodrigo,704782,91,Computacao
Lara,707265,91,Odontologia
Marcos,718984,91,Engenharia
Luisa,723811,91,Computacao
Lucas,724689,91,Matematica
Pedro,729971,91,Medicina
Joao,752178,91,Engenharia
Lucas,758122,91,Engenharia
Maria,762613,91,Odontologia
Julia,783946,91,Administracao
Lucia,793998,91,Odontologia
Clara,795460,91,Quimica
Celia,798354,91,Letras
Joao,807244,91,Medicina
Celia,811141,91,Medicina
Tiago,835910,91,Administracao
Lucas,836766,91,Quimica
Pedro,839390,91,Medicina
Maria,842207,91,Direito
Pedro,853677,91,Engenharia
Lucia,857289,91,Quimica
Lucia,866133,91,Matematica
Amanda,867980,91,Fisica
Marcia,880650,91,Computacao
Flora,890147,91,Administracao
Maria,892774,91,Quimica
Maria,894215,91,Fisica
Marcia,904936,91,Administracao
Celia,916771,91,Matematica
Ana,919872,91,Fisica
Lara,938760,91,Matematica
Jose,963425,91,Direito
Flora,963604,91,Odontologia
Flora,972808,91,Fisica
Tiago,997561,91,Engenharia
Marcos,102317,92,Computacao
Amanda,109279,92,Direito
Luisa,115216,92,Odontologia
Maria,122945,92,Fisica
Zeca,128738,92,Direito
Rodrigo,133990,92,Direito
Marcia,140200,92,Administracao
Marcos,141942,92,Matematica
Jose,170767,92,Odontologia
Maria,174585,92,Quimica
Maria,181581,92,Administracao
Tiago,197061,92,Engenharia
Celia,197973,92,Medicina
Joao,202836,92,Engenharia
Zeca,220970,92,Fisica
Tiago,221935,92,Fisica
Celia,227956,92,Computacao
Zeca,236700,92,Matematica
Rodrigo,245092,92,Computacao
Rodrigo,258299,92,Fisica
Amanda,259010,92,Letras
Tiago,265429,92,Letras
Rodrigo,269849,92,Letras
Marcia,270530,92,Administracao
Jose,271776,92,Letras
Ana,285485,92,Medicina
Tiago,289694,92,Computacao
Marcia,294081,92,Medicina
Zeca,308138,92,Odontologia
Zeca,319480,92,Engenharia
Joao,322911,92,Direito
Tiago,325887,92,Engenharia
Julia,329265,92,Medicina
Julia,330917,92,Fisica
Maria,337067,92,Engenharia
Lucas,340777,92,Letras
Flora,349254,92,Odontologia
Lara,358804,92,Engenharia
Luis,362385,92,Computacao
Clara,365054,92,Computacao
Luisa,378995,92,Direito
Ana,380425,92,Computacao
Pedro,380958,92,Direito
Julia,380968,92,Quimica
Lara,384961,92,Computacao
Luisa,397191,92,Fisica
Lucas,397603,92,Fisica
Flora,397883,92,Matematica
Flora,399737,92,Direito
Celia,414186,92,Letras
Ana,445934,92,Engenharia
Pedro,448771,92,Computacao
Maria,449593,92,Letras
Jose,451122,92,Administracao
Lucas,453661,92,Letras
Julia,470971,92,Engenharia
Joao,482320,92,Letras
Flora,487150,92,Medicina
Jose,493873,92,Engenharia
Clara,499366,92,Direito
Ana,506000,92,Odontologia
Marcia,506394,92,Medicina
Celia,512501,92,Medicina
Flora,531362,92,Engenharia
Pedro,536357,92,Engenharia
Marcia,560665,92,Letras
Lucia,561953,92,Direito
Maria,573116,92,Engenharia
Maria,581666,92,Engenharia
Luisa,594958,92,Engenharia
Lucas,595863,92,Quimica
Marcia,603728,92,Fisica
Marcos,604941,92,Letras
Rodrigo,615470,92,Odontologia
Flora,622327,92,Matematica
Amanda,628065,92,Direito
Jose,654901,92,Engenharia
Joao,674031,92,Computacao
Tiago,682050,92,Medicina
Amanda,696666,92,Matematica
Marcia,709319,92,Direito
Luis,722976,92,Medicina
Marcos,735242,92,Letras
Flora,752149,92,Computacao
Joao,768525,92,Engenharia
Amanda,769746,92,Matematica
Luisa,796801,92,Odontologia
Maria,798526,92,Quimica
Celia,814422,92,Fisica
Joao,832469,92,Direito
Julia,838269,92,Matematica
Clara,838462,92,Quimica
Luisa,838525,92,Fisica
Pedro,843489,92,Fisica
Pedro,848373,92,Medicina
Marcia,848640,92,Engenharia
Celia,850997,92,Engenharia
Marcia,862779,92,Fisica
Julia,864935,92,Engenharia
Ana,886481,92,Quimica
Maria,889936,92,Direito
Joao,894694,92,Matematica
Julia,895665,92,Fisica
Jose,908353,92,Direito
Marcos,916027,92,Engenharia
Marcos,916727,92,Direito
Marcia,926899,92,Odontologia
Ana,927052,92,Fisica
Zeca,941726,92,Medicina
Luis,942137,92,Fisica
Flora,955941,92,Direito
Zeca,965033,92,Odontologia
Jose,966116,92,Administracao
Celia,971521,92,Letras
Amanda,976170,92,Quimica
Ana,977952,92,Fisica
Jose,980815,92,Matematica
Celia,995188,92,Fisica
Celia,996907,92,Computacao
Lara,998782,92,Computacao
Luisa,999200,92,Fisica
Flora,999729,92,Letras
Clara,104403,93,Direito
Lucas,116943,93,Engenharia
Lucia,123130,93,Computacao
Ana,136418,93,Administracao
Pedro,138930,93,Quimica
Lara,142488,93,Quimica
Joao,144623,93,Matematica
Ana,151289,93,Quimica
Rodrigo,157933,93,Engenharia
Joao,163601,93,Computacao
Flora,181524,93,Computacao
Celia,195523,93,Administracao
Julia,199534,93,Fisica
Luis,205227,93,Quimica
Pedro,210426,93,Fisica
Jose,215373,93,Direito
Marcia,249862,93,Direito
Rodrigo,250226,93,Quimica
Lucia,264979,93,Administracao
Lucia,273283,93,Direito
Lucas,283883,93,Computacao
Jose,284237,93,Odontologia
Celia,301698,93,Direito
Jose,311185,93,Matematica
Pedro,314385,93,Administracao
Luis,335804,93,Quimica
Marcia,342595,93,Odontologia
Lucia,349344,93,Medicina
Marcia,358795,93,Fisica
Luisa,360506,93,Engenharia
Amanda,377917,93,Direito
Marcos,382381,93,Engenharia
Ana,386031,93,Quimica
Zeca,415352,93,Administracao
Jose,427486,93,Odontologia
Clara,430556,93,Fisica
Zeca,432776,93,Quimica
Zeca,441512,93,Fisica
Lara,473882,93,Fisica
Rodrigo,480702,93,Administracao
Rodrigo,481254,93,Administracao
Rodrigo,481288,93,Letras
Joao,505250,93,Computacao
Clara,508684,93,Computacao
Joao,517240,93,Administracao
Luis,517706,93,Direito
Maria,518275,93,Direito
Pedro,524006,93,Engenharia
Clara,527515,93,Fisica
Amanda,527769,93,Engenharia
Julia,535029,93,Letras
Marcia,540995,93,Medicina
Lucia,560123,93,Computacao
Rodrigo,576074,93,Engenharia
Amanda,583179,93,Direito
Julia,585484,93,Matematica
Zeca,607937,93,Medicina
Luisa,626926,93,Matematica
Jose,637958,93,Odontologia
Celia,647181,93,Administracao
Lucas,652047,93,Odontologia
Lara,655625,93,Engenharia
Joao,659575,93,Odontologia
Clara,659760,93,Engenharia
Celia,664576,93,Medicina
Marcia,688714,93,Fisica
Rodrigo,693190,93,Medicina
Lucas,700002,93,Fisica
Marcia,702355,93,Quimica
Joao,711502,93,Direito
Marcos,723560,93,Computacao
Lara,734024,93,Matematica
Maria,735422,93,Administracao
Marcia,741976,93,Fisica
Marcos,766744,93,Quimica
Pedro,774753,93,Matematica
Clara,777384,93,Direito
Lucas,778204,93,Matematica
Clara,792425,93,Odontologia
Luisa,792551,93,Medicina
Rodrigo,803920,93,Engenharia
Jose,819646,93,Odontologia
Zeca,827477,93,Odontologia
Marcos,836631,93,Engenharia
Luisa,841069,93,Letras
Maria,841949,93,Medicina
Lara,852262,93,Matematica
Joao,861756,93,Quimica
Rodrigo,870190,93,Medicina
Luis,880673,93,Fisica
Luis,890739,93,Matematica
Tiago,909066,93,Administracao
Maria,928248,93,Engenharia
Celia,930018,93,Computacao
Lucas,933457,93,Matematica
Marcia,965540,93,Letras
Julia,972334,93,Fisica
Lucia,982606,93,Computacao
Zeca,989346,93,Medicina
Maria,109387,94,Fisica
Lucas,115139,94,Letras
Clara,127086,94,Computacao
Flora,135694,94,Letras
Marcos,136675,94,Quimica
Amanda,137924,94,Computacao
Tiago,151053,94,Letras
Lucas,153988,94,Engenharia
Lara,155950,94,Odontologia
Julia,161172,94,Odontologia
Rodrigo,161343,94,Odontologia
Lucas,168119,94,Medicina
Julia,169821,94,Computacao
Rodrigo,180554,94,Fisica
Maria,180739,94,Direito
Marcos,188413,94,Engenharia
Tiago,191642,94,Odontologia
Maria,193412,94,Quimica
Lara,208416,94,Matematica
Luisa,211677,94,Computacao
Celia,216517,94,Letras
Tiago,222267,94,Odontologia
Ana,225651,94,Direito
Luisa,227065,94,Matematica
Luisa,238460,94,Matematica
Lara,239244,94,Administracao
Marcia,249465,94,Odontologia
Tiago,260053,94,Engenharia
Luisa,270576,94,Letras
Tiago,282209,94,Quimica
Tiago,290487,94,Quimica
Joao,301272,94,Odontologia
Marcos,313756,94,Engenharia
Clara,319807,94,Direito
Rodrigo,321732,94,Medicina
Ana,323396,94,Computacao
Pedro,323540,94,Computacao
Luis,330549,94,Administracao
Amanda,332689,94,Matematica
Julia,348119,94,Matematica
Celia,354106,94,Medicina
Marcia,369090,94,Computacao
Julia,372769,94,Engenharia
Julia,379347,94,Fisica
Celia,382942,94,Quimica
Marcia,393573,94,Odontologia
Lucia,395870,94,Odontologia
Maria,398172,94,Direito
Lucia,403811,94,Matematica
Julia,425536,94,Odontologia
Joao,432738,94,Letras
Clara,434855,94,Medicina
Flora,443543,94,Medicina
Amanda,461949,94,Computacao
Lucia,465018,94,Administracao
Lucas,482823,94,Fisica
Maria,489578,94,Medicina
Flora,500443,94,Medicina
Lara,502343,94,Matematica
Clara,508348,94,Quimica
Jose,520433,94,Computacao
Marcia,532761,94,Matematica
Luis,582827,94,Medicina
Lara,590699,94,Letras
Zeca,590769,94,Engenharia
Marcia,600536,94,Administracao
Celia,624225,94,Medicina
Jose,630212,94,Fisica
Pedro,630804,94,Computacao
Julia,645021,94,Quimica
Julia,659789,94,Medicina
Lucas,669662,94,Odontologia
Flora,669882,94,Quimica
Jose,676300,94,Administracao
Maria,680141,94,Letras
Pedro,708800,94,Matematica
Celia,710542,94,Direito
Amanda,712002,94,Computacao
Lucia,718970,94,Matematica
Ana,725946,94,Fisica
Pedro,729078,94,Direito
Luisa,740122,94,Administracao
Zeca,753613,94,Medicina
Luis,771778,94,Direito
Lucia,784054,94,Quimica
Marcia,786630,94,Computacao
Joao,787314,94,Computacao
Luisa,789896,94,Computacao
Marcos,790848,94,Letras
Joao,805248,94,Odontologia
Clara,812436,94,Fisica
Lucia,812703,94,Administracao
Tiago,814261,94,Medicina
Flora,823912,94,Computacao
Lara,829123,94,Medicina
Clara,844285,94,Odontologia
Celia,865981,94,Letras
Ana,871164,94,Computacao
Marcos,873708,94,Quimica
Amanda,873888,94,Matematica
Ana,877778,94,Direito
Maria,880172,94,Fisica
Amanda,885324,94,Fisica
Lucia,894669,94,Odontologia
Luisa,924445,94,Odontologia
Celia,947373,94,Direito
Flora,952753,94,Fisica
Maria,959254,94,Medicina
Luisa,960043,94,Medicina
Ana,974413,94,Engenharia
Marcos,978461,94,Computacao
Lucas,107557,95,Odontologia
Marcia,115142,95,Quimica
Luis,117031,95,Computacao
Zeca,120426,95,Medicina
Jose,130863,95,Quimica
Ana,132068,95,Direito
Maria,136497,95,Odontologia
Luisa,143819,95,Odontologia
Pedro,157844,95,Matematica
Joao,176787,95,Odontologia
Marcia,181490,95,Quimica
Luis,208724,95,Fisica
Joao,234280,95,Fisica
Pedro,249113,95,Matematica
Luis,251347,95,Quimica
Zeca,252691,95,Administracao
Zeca,256425,95,Letras
Lucia,258808,95,Odontologia
Luis,279698,95,Direito
Lucas,289351,95,Medicina
Lucia,289423,95,Administracao
Amanda,289547,95,Direito
Celia,293390,95,Fisica
Rodrigo,315249,95,Engenharia
Rodrigo,321022,95,Odontologia
Tiago,342975,95,Odontologia
Celia,344763,95,Computacao
Rodrigo,370362,95,Medicina
Luis,385604,95,Odontologia
Maria,389259,95,Odontologia
Luisa,389905,95,Fisica
Amanda,395328,95,Administracao
Lara,396089,95,Engenharia
Maria,397896,95,Odontologia
Marcia,400499,95,Computacao
Lucia,406619,95,Quimica
Luisa,419836,95,Quimica
Joao,449853,95,Odontologia
Jose,466296,95,Odontologia
Luisa,472747,95,Fisica
Clara,490852,95,Medicina
Zeca,504067,95,Direito
Lara,512782,95,Administracao
Joao,515204,95,Direito
Flora,515385,95,Quimica
Maria,517213,95,Quimica
Julia,520597,95,Engenharia
Luis,530374,95,Odontologia
Marcia,536026,95,Administracao
Luisa,547746,95,Engenharia
Lucas,554449,95,Quimica
Marcos,560188,95,Odontologia
Joao,561794,95,Computacao
Celia,592424,95,Quimica
Ana,599594,95,Engenharia
Marcos,599738,95,Medicina
Celia,625401,95,Letras
Flora,650445,95,Direito
Lucas,650949,95,Quimica
Celia,662303,95,Fisica
Marcos,665472,95,Direito
Joao,684028,95,Direito
Lara,688622,95,Odontologia
Ana,690896,95,Letras
Maria,701335,95,Fisica
Luis,707288,95,Medicina
Lucia,708945,95,Quimica
Celia,732119,95,Medicina
Lara,744742,95,Fisica
Pedro,746852,95,Medicina
Clara,748642,95,Odontologia
Tiago,789303,95,Computacao
Flora,796655,95,Administracao
Celia,811440,95,Medicina
Maria,824595,95,Letras
Ana,831550,95,Administracao
Tiago,836785,95,Computacao
Clara,844372,95,Letras
Tiago,844396,95,Matematica
Jose,844619,95,Computacao
Julia,851966,95,Matematica
Pedro,854796,95,Odontologia
Amanda,855426,95,Administracao
Lara,861972,95,Administracao
Celia,871861,95,Odontologia
Clara,874807,95,Fisica
Flora,883119,95,Letras
Pedro,885717,95,Administracao
Joao,889551,95,Matematica
Joao,897224,95,Matematica
Maria,899777,95,Direito
Marcos,900432,95,Odontologia
Pedro,917263,95,Odontologia
Ana,925681,95,Medicina
Flora,946376,95,Matematica
Pedro,960112,95,Letras
Marcia,968190,95,Computacao
Marcia,968968,95,Letras
Zeca,978603,95,Letras
Maria,995389,95,Quimica
Flora,997312,95,Letras
Maria,112592,96,Medicina
Marcia,115438,96,Matematica
Rodrigo,118469,96,Fisica
Lucas,122650,96,Direito
Pedro,136523,96,Fisica
Rodrigo,144388,96,Letras
Amanda,148543,96,Quimica
Pedro,166725,96,Letras
Lucia,168272,96,Computacao
Celia,170104,96,Fisica
Flora,173327,96,Computacao
Maria,186053,96,Direito
Clara,190087,96,Fisica
Tiago,196059,96,Direito
Clara,199960,96,Medicina
Tiago,200752,96,Letras
Rodrigo,207870,96,Engenharia
Flora,222468,96,Letras
Celia,230218,96,Administracao
Maria,237037,96,Fisica
Pedro,244687,96,Odontologia
Amanda,249441,96,Quimica
Jose,255628,96,Engenharia
Maria,265219,96,Quimica
Flora,276148,96,Medicina
Clara,298119,96,Matematica
Lara,299788,96,Fisica
Lara,300195,96,Matematica
Marcia,303690,96,Odontologia
Luisa,307118,96,Letras
Lucas,310468,96,Engenharia
Tiago,316898,96,Letras
Celia,318272,96,Quimica
Marcia,327243,96,Matematica
Zeca,335841,96,Fisica
Amanda,363630,96,Direito
Lara,367108,96,Fisica
Rodrigo,370851,96,Computacao
Rodrigo,374365,96,Quimica
Marcos,380737,96,Matematica
Rodrigo,396348,96,Direito
Marcos,396924,96,Odontologia
Lucia,397808,96,Fisica
Amanda,418314,96,Direito
Celia,426774,96,Fisica
Julia,427112,96,Administracao
Pedro,436607,96,Quimica
Luis,445611,96,Computacao
Lucia,446303,96,Fisica
Lara,450411,96,Quimica
Zeca,453778,96,Odontologia
Clara,459625,96,Direito
Clara,467709,96,Quimica
Luisa,473089,96,Direito
Rodrigo,475726,96,Administracao
Marcia,481842,96,Medicina
Lucas,484996,96,Direito
Joao,491357,96,Fisica
Rodrigo,511765,96,Medicina
Ana,528503,96,Letras
Zeca,528912,96,Odontologia
Jose,534102,96,Engenharia
Luisa,535342,96,Computacao
Luisa,552750,96,Fisica
Luisa,556049,96,Letras
Joao,559611,96,Fisica
Luis,579711,96,Odontologia
Amanda,583411,96,Medicina
Clara,596029,96,Quimica
Amanda,600039,96,Engenharia
Marcia,605686,96,Quimica
Lucas,629734,96,Medicina
Luisa,636908,96,Medicina
Rodrigo,657521,96,Computacao
Julia,670946,96,Fisica
Lucas,671396,96,Matematica
Marcia,682824,96,Letras
Lucas,690868,96,Quimica
Celia,691309,96,Medicina
Jose,704661,96,Direito
Marcos,706868,96,Fisica
Marcia,735373,96,Letras
Pedro,736511,96,Administracao
Amanda,736722,96,Fisica
Pedro,751403,96,Quimica
Lucas,756193,96,Matematica
Luisa,764920,96,Engenharia
Clara,770654,96,Letras
Marcia,776542,96,Engenharia
Amanda,787919,96,Quimica
Zeca,789693,96,Odontologia
Marcia,791303,96,Quimica
Tiago,799004,96,Matematica
Jose,804614,96,Direito
Tiago,806508,96,Computacao
Clara,811917,96,Quimica
Flora,821706,96,Quimica
Marcia,840786,96,Medicina
Flora,845107,96,Matematica
Maria,851540,96,Matematica
Julia,857517,96,Letras
Clara,874306,96,Medicina
Rodrigo,878315,96,Letras
Rodrigo,907173,96,Engenharia
Jose,912971,96,Quimica
Rodrigo,921018,96,Letras
Marcia,926817,96,Matematica
Pedro,928855,96,Odontologia
Celia,936646,96,Odontologia
Celia,939708,96,Matematica
Pedro,946456,96,Letras
Celia,947559,96,Computacao
Julia,947874,96,Fisica
Marcia,981375,96,Engenharia
Luis,995698,96,Odontologia
Pedro,997065,96,Letras
Lucia,997848,96,Engenharia
Clara,103408,97,Fisica
Luisa,105397,97,Direito
Lucia,136232,97,Direito
Lucia,140649,97,Computacao
Amanda,142981,97,Direito
Rodrigo,148916,97,Letras
Lucas,189634,97,Fisica
Flora,194283,97,Fisica
Celia,197589,97,Odontologia
Maria,200328,97,Administracao
Maria,201320,97,Direito
Tiago,202228,97,Matematica
Ana,205324,97,Fisica
Rodrigo,235269,97,Direito
Amanda,239943,97,Engenharia
Julia,252548,97,Letras
Rodrigo,254981,97,Engenharia
Lara,255297,97,Matematica
Rodrigo,255492,97,Odontologia
Amanda,256472,97,Administracao
Luis,258238,97,Fisica
Luis,260972,97,Odontologia
Amanda,261964,97,Administracao
Luis,265751,97,Engenharia
Ana,269737,97,Direito
Ana,271453,97,Odontologia
Flora,273797,97,Fisica
Zeca,276070,97,Engenharia
